factura_id,fecha,cliente_id,provincia,canal,monto_total
5959,2023-06-08,12995,Santa Fe,Online,64500
5960,2023-06-08,10299,Cordoba,Online,194100
5943,2023-06-07,11771,Santa Fe,Online,131400
5944,2023-06-07,10062,Santa Fe,Online,73700
5945,2023-06-07,10228,Santiago del Estero,Online,97200
5937,2023-06-06,13179,Santa Fe,Online,175800
5938,2023-06-06,13263,Cordoba,Online,50500
5939,2023-06-06,12171,Santa Fe,Online,130800
5940,2023-06-06,12031,Santa Fe,Online,53200
5941,2023-06-06,10083,Santa Fe,Online,73200
5942,2023-06-06,10607,Santa Fe,Online,134400
5924,2023-06-05,11525,Cordoba,Online,108900
5925,2023-06-05,11038,Buenos Aires,Online,24200
5926,2023-06-05,13431,Santa Fe,Personal,46400
5927,2023-06-05,11228,Santa Fe,Online,93600
5928,2023-06-05,12624,San Luis,Online,17900
5929,2023-06-05,10195,Santa Fe,Online,54900
5930,2023-06-05,12739,Santa Fe,Online,145300
5931,2023-06-05,10395,Santa Fe,Online,36100
5932,2023-06-05,11049,Santa Fe,Online,83600
5933,2023-06-05,12834,San Luis,Online,36400
5934,2023-06-05,10022,Santa Fe,Online,71000
5935,2023-06-05,13095,Santa Fe,Personal,40800
5936,2023-06-05,10874,Tucuman,Online,22500
5914,2023-06-04,12747,Santa Fe,Personal,197500
5915,2023-06-04,13087,Cordoba,Online,32100
5916,2023-06-04,13474,Buenos Aires,Online,103200
5917,2023-06-04,12237,Santa Fe,Online,131700
5918,2023-06-04,12077,Santa Fe,Online,15600
5919,2023-06-04,12294,Santa Fe,Online,134100
5920,2023-06-04,13439,Corrientes,Online,128900
5921,2023-06-04,12970,Cordoba,Online,55600
5922,2023-06-04,10598,Santa Fe,Personal,43900
5923,2023-06-04,11206,Cordoba,Online,36900
5907,2023-06-03,12963,Santa Fe,Online,138000
5908,2023-06-03,11111,Santa Fe,Online,24500
5909,2023-06-03,10058,Santa Fe,Online,163200
5910,2023-06-03,12132,Buenos Aires,Online,136500
5911,2023-06-03,11618,Santa Fe,Online,101000
5912,2023-06-03,12961,Santa Fe,Online,31200
5913,2023-06-03,11739,Santa Fe,Online,71500
5905,2023-06-02,12269,Santa Fe,Online,92300
5906,2023-06-02,12144,Santa Fe,Online,91900
5892,2023-06-01,12003,Santa Fe,Online,14900
5893,2023-06-01,12327,Santa Fe,Online,81700
5894,2023-06-01,10881,Santa Fe,Online,31400
5895,2023-06-01,12062,Entre Rios,Personal,66400
5896,2023-06-01,13062,Santa Fe,Online,156100
5897,2023-06-01,12541,Santa Fe,Online,241100
5898,2023-06-01,12139,Buenos Aires,Online,58000
5899,2023-06-01,12133,Santa Fe,Online,158400
5900,2023-06-01,10478,Cordoba,Online,154300
5901,2023-06-01,12716,Santa Fe,Online,133800
5902,2023-06-01,10676,Buenos Aires,Online,141500
5903,2023-06-01,10467,Santa Fe,Online,59000
5904,2023-06-01,11580,Cordoba,Personal,101900
5887,2023-05-31,10299,Cordoba,Online,21000
5888,2023-05-31,12593,Buenos Aires,Online,141000
5889,2023-05-31,11254,Cordoba,Online,44700
5890,2023-05-31,13204,Santa Fe,Online,29300
5891,2023-05-31,13079,Santa Fe,Online,63000
5877,2023-05-30,13325,Santa Fe,Online,166800
5878,2023-05-30,12731,Santa Fe,Online,106000
5879,2023-05-30,11762,Santa Fe,Online,28800
5880,2023-05-30,12892,Santa Fe,Online,126200
5881,2023-05-30,10536,Santa Fe,Online,8100
5882,2023-05-30,12752,Chaco,Online,111500
5883,2023-05-30,10136,Santa Fe,Online,75700
5884,2023-05-30,11528,Santa Fe,Online,77800
5885,2023-05-30,10020,San Luis,Online,135400
5886,2023-05-30,12143,Cordoba,Online,59000
5868,2023-05-29,13456,Santa Fe,Online,85800
5869,2023-05-29,11804,Cordoba,Online,17900
5870,2023-05-29,10205,Santa Fe,Personal,101800
5871,2023-05-29,11348,Buenos Aires,Online,205800
5872,2023-05-29,12730,Cordoba,Online,7400
5873,2023-05-29,11870,Santa Fe,Online,74200
5874,2023-05-29,10832,Santa Fe,Online,55600
5875,2023-05-29,11864,Santa Fe,Online,67300
5876,2023-05-29,10916,Cordoba,Online,62600
5854,2023-05-28,11573,Santa Fe,Online,75400
5855,2023-05-28,10333,Santa Fe,Online,88200
5856,2023-05-28,13064,Buenos Aires,Online,86400
5857,2023-05-28,11943,Santa Fe,Online,60700
5858,2023-05-28,12981,Buenos Aires,Online,80200
5859,2023-05-28,10899,Cordoba,Online,21700
5860,2023-05-28,12910,Buenos Aires,Online,78300
5861,2023-05-28,10580,Buenos Aires,Online,25000
5862,2023-05-28,12429,Santa Fe,Online,44400
5863,2023-05-28,10552,Buenos Aires,Online,34300
5864,2023-05-28,11598,Santa Fe,Personal,171900
5865,2023-05-28,11677,Buenos Aires,Online,125700
5866,2023-05-28,12104,Santa Fe,Online,8100
5867,2023-05-28,11737,Santa Fe,Personal,36900
5846,2023-05-27,10955,Cordoba,Online,30900
5847,2023-05-27,11592,Chaco,Online,182400
5848,2023-05-27,12122,Entre Rios,Personal,17600
5849,2023-05-27,10193,Cordoba,Online,31200
5850,2023-05-27,10771,Cordoba,Online,129400
5851,2023-05-27,13334,Buenos Aires,Online,156500
5852,2023-05-27,11893,Santa Fe,Online,58500
5853,2023-05-27,10887,Santa Fe,Online,113700
5841,2023-05-26,12832,Santa Fe,Online,31000
5842,2023-05-26,10028,Santa Fe,Personal,86900
5843,2023-05-26,10045,Santa Fe,Online,83300
5844,2023-05-26,10754,Buenos Aires,Online,36500
5845,2023-05-26,11237,Santa Fe,Online,44100
5835,2023-05-25,12095,Santa Fe,Online,109700
5836,2023-05-25,12036,Santa Fe,Online,20300
5837,2023-05-25,12794,Santa Fe,Online,118300
5838,2023-05-25,13400,La Pampa,Online,17400
5839,2023-05-25,11628,Santa Fe,Online,198500
5840,2023-05-25,10707,Santa Fe,Online,144600
5827,2023-05-24,11409,Buenos Aires,Online,39800
5828,2023-05-24,11152,Santa Fe,Online,39500
5829,2023-05-24,11653,Santa Fe,Online,91900
5830,2023-05-24,10425,Santa Fe,Online,130400
5831,2023-05-24,13004,Corrientes,Online,73100
5832,2023-05-24,10323,Cordoba,Online,56500
5833,2023-05-24,11799,Buenos Aires,Online,108900
5834,2023-05-24,13274,Santa Fe,Online,18200
5821,2023-05-23,13427,Buenos Aires,Personal,79800
5822,2023-05-23,11208,Cordoba,Online,136400
5823,2023-05-23,12418,Santa Fe,Online,131200
5824,2023-05-23,12243,Santa Fe,Online,29600
5825,2023-05-23,13073,Buenos Aires,Online,60200
5826,2023-05-23,13401,Santa Fe,Personal,32200
5819,2023-05-22,11902,Santa Fe,Online,72900
5820,2023-05-22,10277,Entre Rios,Online,34400
5808,2023-05-21,12095,Santa Fe,Online,29300
5809,2023-05-21,10329,Buenos Aires,Online,51700
5810,2023-05-21,13450,Cordoba,Online,51000
5811,2023-05-21,11684,Santa Fe,Online,73500
5812,2023-05-21,10969,Santa Fe,Personal,8100
5813,2023-05-21,11326,Santa Fe,Online,58600
5814,2023-05-21,12912,Buenos Aires,Online,30200
5815,2023-05-21,12427,Buenos Aires,Online,19700
5816,2023-05-21,11918,Santa Fe,Online,28800
5817,2023-05-21,12301,Cordoba,Online,35300
5818,2023-05-21,12202,Buenos Aires,Online,27800
5805,2023-05-20,11320,Buenos Aires,Online,145600
5806,2023-05-20,12270,La Pampa,Online,186400
5807,2023-05-20,11251,Cordoba,Online,32100
5801,2023-05-19,11471,Cordoba,Online,112100
5802,2023-05-19,13487,Buenos Aires,Online,68600
5803,2023-05-19,12705,Cordoba,Online,137000
5804,2023-05-19,10183,Santa Fe,Online,79500
5787,2023-05-18,11497,Santa Fe,Personal,183600
5788,2023-05-18,13217,Santa Fe,Online,76100
5789,2023-05-18,11862,Buenos Aires,Online,9700
5790,2023-05-18,12833,Santa Fe,Online,125400
5791,2023-05-18,12490,Santa Fe,Online,59100
5792,2023-05-18,11445,Santa Fe,Online,104200
5793,2023-05-18,10901,Santa Fe,Online,140700
5794,2023-05-18,10160,Buenos Aires,Online,73100
5795,2023-05-18,12650,Santiago del Estero,Online,32400
5796,2023-05-18,12853,Santa Fe,Online,60700
5797,2023-05-18,11786,Santa Fe,Personal,84300
5798,2023-05-18,13173,Santa Fe,Online,106900
5799,2023-05-18,12800,Cordoba,Online,65100
5800,2023-05-18,11451,Santa Fe,Online,61900
5774,2023-05-17,10609,Santa Fe,Online,13800
5775,2023-05-17,10121,Santa Fe,Online,71200
5776,2023-05-17,10138,Buenos Aires,Online,42400
5777,2023-05-17,11501,San Luis,Online,52100
5778,2023-05-17,12287,Cordoba,Online,244700
5779,2023-05-17,13181,Santa Fe,Online,27800
5780,2023-05-17,10689,Cordoba,Online,47900
5781,2023-05-17,13399,Cordoba,Online,52900
5782,2023-05-17,11585,Cordoba,Online,140700
5783,2023-05-17,11160,Santiago del Estero,Online,130500
5784,2023-05-17,12442,Buenos Aires,Online,101200
5785,2023-05-17,13307,Santa Fe,Online,30800
5786,2023-05-17,12958,Cordoba,Online,11600
5764,2023-05-16,11485,Entre Rios,Personal,71400
5765,2023-05-16,11474,Santa Fe,Online,85800
5766,2023-05-16,10169,Santa Fe,Online,32400
5767,2023-05-16,10833,Corrientes,Online,82300
5768,2023-05-16,11586,Santa Fe,Online,160500
5769,2023-05-16,11867,Santa Fe,Personal,98800
5770,2023-05-16,10555,Cordoba,Online,84400
5771,2023-05-16,11290,Santa Fe,Online,59200
5772,2023-05-16,12274,Cordoba,Online,74200
5773,2023-05-16,10613,Cordoba,Online,75400
5750,2023-05-15,11891,Cordoba,Online,11000
5751,2023-05-15,12684,Santa Fe,Online,132200
5752,2023-05-15,10850,Buenos Aires,Online,17800
5753,2023-05-15,11435,Entre Rios,Online,154300
5754,2023-05-15,12204,Cordoba,Online,74700
5755,2023-05-15,13028,Santa Fe,Online,59600
5756,2023-05-15,11841,Cordoba,Online,47400
5757,2023-05-15,10895,Cordoba,Online,148100
5758,2023-05-15,11457,Santa Fe,Online,126100
5759,2023-05-15,10538,Santa Fe,Online,8800
5760,2023-05-15,11847,Santa Fe,Online,135500
5761,2023-05-15,10785,Cordoba,Personal,173100
5762,2023-05-15,13464,Santa Fe,Online,33100
5763,2023-05-15,12373,Santa Fe,Online,165800
5745,2023-05-14,10257,Buenos Aires,Online,100500
5746,2023-05-14,11605,Entre Rios,Personal,129600
5747,2023-05-14,12677,Cordoba,Online,35700
5748,2023-05-14,13193,Cordoba,Online,92400
5749,2023-05-14,12775,Santa Fe,Online,33000
5734,2023-05-13,12004,Santa Fe,Online,19500
5735,2023-05-13,11825,Santa Fe,Online,65800
5736,2023-05-13,10326,Buenos Aires,Personal,56300
5737,2023-05-13,10636,Cordoba,Personal,227200
5738,2023-05-13,13212,Santa Fe,Online,74700
5739,2023-05-13,12435,Santa Fe,Online,52400
5740,2023-05-13,10832,Santa Fe,Online,109700
5741,2023-05-13,10675,Santa Fe,Online,14800
5742,2023-05-13,10997,Santa Fe,Online,106400
5743,2023-05-13,10180,Santa Fe,Online,14900
5744,2023-05-13,10485,Santa Fe,Online,107900
5721,2023-05-12,11927,Santa Fe,Online,76500
5722,2023-05-12,11543,Santa Fe,Online,83800
5723,2023-05-12,13121,Buenos Aires,Online,97600
5724,2023-05-12,10487,Santa Fe,Online,105600
5725,2023-05-12,12980,Santa Fe,Online,121100
5726,2023-05-12,11928,Cordoba,Online,49300
5727,2023-05-12,10612,Cordoba,Online,89000
5728,2023-05-12,11142,Cordoba,Online,75600
5729,2023-05-12,10927,Santa Fe,Online,79500
5730,2023-05-12,13473,Santa Fe,Online,72300
5731,2023-05-12,11300,Cordoba,Online,54800
5732,2023-05-12,11848,Santa Fe,Personal,56300
5733,2023-05-12,11883,Entre Rios,Online,127600
5710,2023-05-11,10428,Santa Fe,Personal,105000
5711,2023-05-11,10077,Santa Fe,Online,156300
5712,2023-05-11,13488,Santa Fe,Online,229300
5713,2023-05-11,10716,Buenos Aires,Online,156600
5714,2023-05-11,13362,Cordoba,Online,175000
5715,2023-05-11,10453,Santa Fe,Personal,17400
5716,2023-05-11,11166,Santa Fe,Online,87900
5717,2023-05-11,12145,Entre Rios,Online,119200
5718,2023-05-11,11149,Cordoba,Online,111600
5719,2023-05-11,12155,Cordoba,Online,149700
5720,2023-05-11,12589,Cordoba,Online,131200
5705,2023-05-10,10134,Tucuman,Online,28700
5706,2023-05-10,11868,Cordoba,Personal,150200
5707,2023-05-10,10181,Buenos Aires,Online,44700
5708,2023-05-10,11907,Santa Fe,Online,75900
5709,2023-05-10,10842,Santa Fe,Online,158300
5699,2023-05-09,11792,Santa Fe,Personal,60700
5700,2023-05-09,11131,Santa Fe,Online,157300
5701,2023-05-09,11770,Santa Fe,Online,139800
5702,2023-05-09,13066,Santa Fe,Online,53300
5703,2023-05-09,10022,Santa Fe,Online,182100
5704,2023-05-09,12125,Cordoba,Online,70000
5696,2023-05-08,10391,Cordoba,Online,130700
5697,2023-05-08,10070,Entre Rios,Online,111600
5698,2023-05-08,10286,Santa Fe,Online,94600
5682,2023-05-07,13169,Buenos Aires,Online,19500
5683,2023-05-07,13033,Santa Fe,Online,153800
5684,2023-05-07,12164,Cordoba,Online,50600
5685,2023-05-07,10586,Buenos Aires,Online,140000
5686,2023-05-07,13405,Santa Fe,Online,43500
5687,2023-05-07,11467,Santa Fe,Online,152800
5688,2023-05-07,11446,Santa Fe,Online,40500
5689,2023-05-07,12052,Cordoba,Online,148000
5690,2023-05-07,12774,Santa Fe,Online,15700
5691,2023-05-07,12605,Santa Fe,Online,15800
5692,2023-05-07,11706,Santa Fe,Online,70000
5693,2023-05-07,10609,Santa Fe,Online,56500
5694,2023-05-07,12161,Cordoba,Online,24600
5695,2023-05-07,12768,Buenos Aires,Online,34400
5672,2023-05-06,13085,Santa Fe,Online,15700
5673,2023-05-06,12187,Cordoba,Online,150100
5674,2023-05-06,13209,Cordoba,Online,145500
5675,2023-05-06,10144,La Pampa,Online,67700
5676,2023-05-06,13471,Tucuman,Online,96600
5677,2023-05-06,12021,Cordoba,Online,85600
5678,2023-05-06,13159,Santa Fe,Personal,122300
5679,2023-05-06,12606,Buenos Aires,Online,90700
5680,2023-05-06,10640,Santa Fe,Personal,195400
5681,2023-05-06,10199,Santa Fe,Online,64100
5669,2023-05-05,10861,Santa Fe,Personal,96900
5670,2023-05-05,11085,Santa Fe,Personal,40500
5671,2023-05-05,10490,Santa Fe,Online,207600
5664,2023-05-04,10348,Santa Fe,Online,31400
5665,2023-05-04,12057,Santa Fe,Online,99800
5666,2023-05-04,10004,Cordoba,Online,146100
5667,2023-05-04,11613,Santa Fe,Online,14900
5668,2023-05-04,11317,Santa Fe,Online,105600
5660,2023-05-03,11799,Buenos Aires,Online,88800
5661,2023-05-03,12437,Santa Fe,Online,47200
5662,2023-05-03,11050,Santa Fe,Online,67800
5663,2023-05-03,12661,Santa Fe,Online,127100
5655,2023-05-02,10990,Santa Fe,Online,101900
5656,2023-05-02,10840,Buenos Aires,Online,134600
5657,2023-05-02,10010,Santa Fe,Online,100600
5658,2023-05-02,10899,Cordoba,Online,24300
5659,2023-05-02,13027,Santa Fe,Online,44200
5644,2023-05-01,12431,Santa Fe,Online,15200
5645,2023-05-01,12565,Santa Fe,Online,35100
5646,2023-05-01,11535,Santa Fe,Online,118200
5647,2023-05-01,12080,Santa Fe,Online,6200
5648,2023-05-01,10524,Chaco,Online,51300
5649,2023-05-01,11737,Entre Rios,Online,186600
5650,2023-05-01,11832,Santa Fe,Online,90800
5651,2023-05-01,12748,Santa Fe,Online,24300
5652,2023-05-01,10298,Buenos Aires,Personal,170700
5653,2023-05-01,12403,Santa Fe,Online,34600
5654,2023-05-01,11759,Cordoba,Online,176800
5640,2023-04-30,10922,Buenos Aires,Online,19900
5641,2023-04-30,11187,Cordoba,Online,29500
5642,2023-04-30,12343,Santa Fe,Online,125100
5643,2023-04-30,11566,Santa Fe,Online,74400
5626,2023-04-29,11387,Cordoba,Online,89300
5627,2023-04-29,12091,Santa Fe,Online,47500
5628,2023-04-29,11702,Buenos Aires,Online,25200
5629,2023-04-29,10248,Cordoba,Online,47300
5630,2023-04-29,12298,Cordoba,Online,83000
5631,2023-04-29,13294,Santa Fe,Online,57900
5632,2023-04-29,10891,Cordoba,Online,117000
5633,2023-04-29,13489,Buenos Aires,Online,94200
5634,2023-04-29,11723,Buenos Aires,Online,68000
5635,2023-04-29,10177,Cordoba,Online,39000
5636,2023-04-29,11674,Santa Fe,Online,61200
5637,2023-04-29,13360,Cordoba,Online,133800
5638,2023-04-29,11900,Santa Fe,Online,53300
5639,2023-04-29,10286,Santa Fe,Online,73400
5613,2023-04-28,12839,Buenos Aires,Online,8700
5614,2023-04-28,12967,Santa Fe,Online,176600
5615,2023-04-28,10800,Santa Fe,Online,72100
5616,2023-04-28,11339,Corrientes,Online,31400
5617,2023-04-28,11223,Santa Fe,Online,76100
5618,2023-04-28,11803,Santa Fe,Online,38900
5619,2023-04-28,13209,Cordoba,Online,108000
5620,2023-04-28,12885,Santa Fe,Personal,101900
5621,2023-04-28,13321,Santa Fe,Online,59800
5622,2023-04-28,10284,Santa Fe,Personal,24600
5623,2023-04-28,12359,Santa Fe,Online,114800
5624,2023-04-28,10345,Santa Fe,Personal,8100
5625,2023-04-28,12623,Santa Fe,Online,105500
5605,2023-04-27,10210,Santa Fe,Online,106200
5606,2023-04-27,10161,Santa Fe,Online,136100
5607,2023-04-27,12903,Buenos Aires,Online,105400
5608,2023-04-27,11850,Santa Fe,Personal,41700
5609,2023-04-27,11023,Cordoba,Personal,120500
5610,2023-04-27,12618,Cordoba,Online,168000
5611,2023-04-27,10038,Cordoba,Personal,94900
5612,2023-04-27,13238,Santa Fe,Online,89400
5593,2023-04-26,11539,Santa Fe,Online,170700
5594,2023-04-26,12831,Santa Fe,Personal,121900
5595,2023-04-26,11672,Santa Fe,Online,65700
5596,2023-04-26,12838,Buenos Aires,Personal,140000
5597,2023-04-26,12367,Buenos Aires,Online,67100
5598,2023-04-26,10374,Cordoba,Online,53300
5599,2023-04-26,13035,Cordoba,Online,168200
5600,2023-04-26,11569,Cordoba,Online,138100
5601,2023-04-26,12507,Entre Rios,Personal,68000
5602,2023-04-26,10107,Corrientes,Online,120100
5603,2023-04-26,12456,Santiago del Estero,Online,111900
5604,2023-04-26,12882,Santa Fe,Online,88300
5591,2023-04-25,13153,Santa Fe,Online,35400
5592,2023-04-25,10609,Santa Fe,Online,168100
5582,2023-04-24,11377,Entre Rios,Online,137100
5583,2023-04-24,12729,Buenos Aires,Online,173600
5584,2023-04-24,13460,Santa Fe,Online,78200
5585,2023-04-24,10602,Cordoba,Online,121200
5586,2023-04-24,13262,Santiago del Estero,Online,39800
5587,2023-04-24,11186,Santa Fe,Personal,6900
5588,2023-04-24,10489,Santa Fe,Online,140000
5589,2023-04-24,10114,Santa Fe,Online,23000
5590,2023-04-24,10612,Cordoba,Personal,124800
5572,2023-04-23,12852,Santa Fe,Personal,122400
5573,2023-04-23,12811,Corrientes,Online,109800
5574,2023-04-23,11459,Santa Fe,Online,72600
5575,2023-04-23,11592,Chaco,Online,189900
5576,2023-04-23,10722,Santa Fe,Online,77700
5577,2023-04-23,11209,Santa Fe,Online,27500
5578,2023-04-23,11608,Santa Fe,Online,98100
5579,2023-04-23,12771,Cordoba,Online,45300
5580,2023-04-23,10308,Santa Fe,Online,32300
5581,2023-04-23,10617,Santa Fe,Online,92300
5562,2023-04-22,10024,Buenos Aires,Online,187600
5563,2023-04-22,11728,Buenos Aires,Online,57900
5564,2023-04-22,13353,Cordoba,Online,169500
5565,2023-04-22,11388,Santa Fe,Online,113200
5566,2023-04-22,10600,Buenos Aires,Online,43100
5567,2023-04-22,13161,Santa Fe,Online,109300
5568,2023-04-22,10683,Chaco,Online,44500
5569,2023-04-22,13252,Santa Fe,Online,85600
5570,2023-04-22,13234,Cordoba,Online,74000
5571,2023-04-22,11632,Santa Fe,Online,55200
5553,2023-04-21,10346,Santa Fe,Online,150500
5554,2023-04-21,12500,Santa Fe,Online,21400
5555,2023-04-21,10099,Santa Fe,Online,138000
5556,2023-04-21,12394,Santa Fe,Personal,70800
5557,2023-04-21,10518,Santa Fe,Online,115800
5558,2023-04-21,10600,Buenos Aires,Online,74300
5559,2023-04-21,12974,Santa Fe,Online,112800
5560,2023-04-21,11492,Corrientes,Online,147900
5561,2023-04-21,12107,Cordoba,Online,197700
5550,2023-04-20,11925,Santa Fe,Online,180400
5551,2023-04-20,11395,Tucuman,Online,214600
5552,2023-04-20,13209,Cordoba,Online,26000
5536,2023-04-19,12356,Buenos Aires,Online,81900
5537,2023-04-19,13294,Santa Fe,Online,112200
5538,2023-04-19,13283,San Luis,Online,35800
5539,2023-04-19,12004,Santa Fe,Online,11600
5540,2023-04-19,10727,Santa Fe,Online,17600
5541,2023-04-19,13376,Santa Fe,Online,137800
5542,2023-04-19,10481,Buenos Aires,Online,125000
5543,2023-04-19,13191,Cordoba,Online,144900
5544,2023-04-19,10986,Santa Fe,Online,61800
5545,2023-04-19,13281,Santa Fe,Online,164700
5546,2023-04-19,10181,Buenos Aires,Online,104300
5547,2023-04-19,13308,Santa Fe,Online,108200
5548,2023-04-19,12950,Santa Fe,Online,39700
5549,2023-04-19,11668,Santa Fe,Online,42200
5534,2023-04-18,11903,Santa Fe,Online,35800
5535,2023-04-18,10737,Tucuman,Online,29200
5530,2023-04-17,12041,Santa Fe,Online,30500
5531,2023-04-17,13398,Cordoba,Online,112400
5532,2023-04-17,12177,Santa Fe,Online,80100
5533,2023-04-17,13185,Buenos Aires,Online,153300
5516,2023-04-16,13002,Santa Fe,Online,28700
5517,2023-04-16,10753,Buenos Aires,Online,81900
5518,2023-04-16,11623,Cordoba,Online,149300
5519,2023-04-16,10694,Santa Fe,Personal,31400
5520,2023-04-16,11349,Cordoba,Online,79500
5521,2023-04-16,10561,Cordoba,Online,71800
5522,2023-04-16,11144,Buenos Aires,Online,58600
5523,2023-04-16,10907,Cordoba,Online,136900
5524,2023-04-16,10588,Cordoba,Online,180900
5525,2023-04-16,10121,Santa Fe,Online,70500
5526,2023-04-16,11729,Santa Fe,Online,174200
5527,2023-04-16,11670,Santa Fe,Online,94300
5528,2023-04-16,10510,Cordoba,Online,19900
5529,2023-04-16,10849,Santa Fe,Personal,53700
5505,2023-04-15,11786,Santa Fe,Online,70100
5506,2023-04-15,12006,Cordoba,Online,106900
5507,2023-04-15,12370,Santa Fe,Online,26800
5508,2023-04-15,10460,Santa Fe,Online,37200
5509,2023-04-15,10921,Buenos Aires,Online,5800
5510,2023-04-15,11520,Chaco,Online,234700
5511,2023-04-15,11706,Santa Fe,Online,91700
5512,2023-04-15,13211,Santa Fe,Online,55500
5513,2023-04-15,12482,Entre Rios,Online,76300
5514,2023-04-15,10977,Santa Fe,Online,58500
5515,2023-04-15,12034,Santa Fe,Online,10300
5499,2023-04-14,10451,Santa Fe,Online,129700
5500,2023-04-14,10425,Santa Fe,Online,75800
5501,2023-04-14,11849,Cordoba,Online,191600
5502,2023-04-14,10315,Cordoba,Online,83500
5503,2023-04-14,12630,La Pampa,Online,12600
5504,2023-04-14,11101,Cordoba,Online,99800
5493,2023-04-13,10297,Buenos Aires,Online,38800
5494,2023-04-13,13014,Entre Rios,Online,54000
5495,2023-04-13,10385,Santa Fe,Online,158200
5496,2023-04-13,12430,Santa Fe,Online,185300
5497,2023-04-13,10573,Santa Fe,Online,55800
5498,2023-04-13,11734,Buenos Aires,Online,78700
5485,2023-04-12,11968,Santa Fe,Online,37200
5486,2023-04-12,11245,Santa Fe,Online,32400
5487,2023-04-12,11977,Cordoba,Personal,138200
5488,2023-04-12,13175,Santa Fe,Online,88200
5489,2023-04-12,12325,Santa Fe,Online,31600
5490,2023-04-12,10643,Santa Fe,Online,197400
5491,2023-04-12,13421,Santa Fe,Online,77900
5492,2023-04-12,13370,Buenos Aires,Online,144400
5479,2023-04-11,13361,Santa Fe,Online,212200
5480,2023-04-11,13376,Santa Fe,Online,97100
5481,2023-04-11,12303,Santa Fe,Online,284200
5482,2023-04-11,10202,Santa Fe,Online,29800
5483,2023-04-11,13466,Santa Fe,Online,28300
5484,2023-04-11,11585,Cordoba,Online,198300
5477,2023-04-10,10735,Buenos Aires,Online,76700
5478,2023-04-10,11784,Santa Fe,Online,80700
5463,2023-04-09,10255,Buenos Aires,Online,55300
5464,2023-04-09,10274,Santa Fe,Online,61700
5465,2023-04-09,11527,Santa Fe,Online,46500
5466,2023-04-09,10424,Santa Fe,Online,34800
5467,2023-04-09,12953,Buenos Aires,Online,108900
5468,2023-04-09,11897,Santa Fe,Online,101900
5469,2023-04-09,13176,Entre Rios,Online,113600
5470,2023-04-09,10055,Entre Rios,Online,100400
5471,2023-04-09,10424,Santa Fe,Online,44000
5472,2023-04-09,10787,Santa Fe,Online,206700
5473,2023-04-09,10107,Corrientes,Online,127100
5474,2023-04-09,10128,Cordoba,Online,95200
5475,2023-04-09,11378,Santa Fe,Online,53700
5476,2023-04-09,11484,Santa Fe,Online,30500
5459,2023-04-08,10477,Santa Fe,Online,6900
5460,2023-04-08,11105,Santa Fe,Personal,73100
5461,2023-04-08,10729,Cordoba,Online,132100
5462,2023-04-08,10279,Santa Fe,Personal,51100
5448,2023-04-07,10030,Santa Fe,Personal,14800
5449,2023-04-07,11377,Entre Rios,Online,16200
5450,2023-04-07,13103,Santa Fe,Online,61000
5451,2023-04-07,12462,Cordoba,Online,42000
5452,2023-04-07,13385,Santa Fe,Online,37900
5453,2023-04-07,13078,Santa Fe,Online,94500
5454,2023-04-07,10755,Cordoba,Online,175000
5455,2023-04-07,12187,Cordoba,Online,19900
5456,2023-04-07,10913,Cordoba,Online,124900
5457,2023-04-07,10005,Cordoba,Personal,110500
5458,2023-04-07,13270,Santa Fe,Online,68800
5441,2023-04-06,12540,Cordoba,Online,29800
5442,2023-04-06,11251,Santa Fe,Personal,112900
5443,2023-04-06,11758,Santa Fe,Online,24600
5444,2023-04-06,13278,Santa Fe,Online,112200
5445,2023-04-06,12618,Cordoba,Online,152100
5446,2023-04-06,10865,Santa Fe,Online,45500
5447,2023-04-06,11975,Santa Fe,Online,163500
5436,2023-04-05,13028,Santa Fe,Online,196900
5437,2023-04-05,10957,Cordoba,Personal,105400
5438,2023-04-05,10477,Santa Fe,Online,19900
5439,2023-04-05,12438,Santa Fe,Online,124500
5440,2023-04-05,11674,Santa Fe,Online,123100
5424,2023-04-04,13304,Buenos Aires,Online,132300
5425,2023-04-04,12308,Santa Fe,Personal,15800
5426,2023-04-04,13113,Cordoba,Online,113800
5427,2023-04-04,11381,Santa Fe,Online,76500
5428,2023-04-04,12166,Santa Fe,Personal,174400
5429,2023-04-04,13299,Santa Fe,Personal,110400
5430,2023-04-04,10232,Santa Fe,Personal,156000
5431,2023-04-04,12378,Buenos Aires,Online,97300
5432,2023-04-04,10321,Santa Fe,Online,136500
5433,2023-04-04,12184,Santa Fe,Online,62600
5434,2023-04-04,10306,Santa Fe,Personal,118600
5435,2023-04-04,11186,Santa Fe,Online,58100
5412,2023-04-03,12252,Santa Fe,Online,52800
5413,2023-04-03,13426,Santa Fe,Online,144700
5414,2023-04-03,11996,Santa Fe,Online,147700
5415,2023-04-03,10746,Santa Fe,Online,103600
5416,2023-04-03,11468,Buenos Aires,Online,104600
5417,2023-04-03,10947,Santa Fe,Personal,101600
5418,2023-04-03,12722,Santa Fe,Online,19300
5419,2023-04-03,12863,Santa Fe,Online,24200
5420,2023-04-03,11687,Santa Fe,Online,72700
5421,2023-04-03,13136,Buenos Aires,Online,260700
5422,2023-04-03,11131,Santa Fe,Online,39500
5423,2023-04-03,12132,Buenos Aires,Online,18600
5401,2023-04-02,11658,Santa Fe,Online,59400
